repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
GilHogan/JDTreasureGrabber,150..240,184,2025-09-22T02:21:38Z,package.json,23,14,"GHSA-qqvq-6xgj-jw8g,GHSA-9jxc-qjr9-vjxq,GHSA-vmqv-hx8q-j7mg,GHSA-5m5x-9j46-h678,GHSA-j7hp-h8jx-5ppr,GHSA-7m48-wc93-9g85,GHSA-6r2x-8pq8-9489,GHSA-7x97-j373-85x5,GHSA-p8p7-x288-28g6","CVE-2025-57665,RUSTSEC-2023-0060,CVE-2023-44402,CVE-2023-5217,CVE-2023-5129,A-299477569,ASB-A-299477569,CVE-2023-4863,CVE-2025-55305,CVE-2024-46993,CVE-2023-28155,CVE-2024-39698,CVE-2023-39956,RUSTSEC-2023-0061",6.1,"HIGH,MODERATE,MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE",6
bids-standard/legacy-validator,150..240,185,2025-06-20T16:51:14Z,package.json,56,10,"GHSA-qpjv-v59x-3qc4,GHSA-f82v-jwr5-mffw,GHSA-3h52-269p-cp9r,GHSA-4342-x723-ch2f,GHSA-xv57-4mr9-wg8v,GHSA-7m27-7ghc-44w9,GHSA-968p-4wvh-cqc8,GHSA-v88g-cgmw-v5xw,GHSA-g5qg-72qw-gw5v,GHSA-67rr-84xm-4c7r","CVE-2025-55173,CVE-2025-57822,CVE-2025-29927,CVE-2025-57752,CVE-2025-32421,CVE-2020-15366,CVE-2025-48068,CVE-2025-27789,CVE-2024-56332,CVE-2025-49826",,"MODERATE,MODERATE,MODERATE,LOW,LOW,CRITICAL,MODERATE,MODERATE,MODERATE,LOW,HIGH,LOW,CRITICAL,MODERATE,MODERATE,MODERATE",51
BonjourFeng/Github-Search-Purification,150..240,183,2025-09-22T18:29:55Z,package.json,0,0,,,,,0
cloudfour/simple-svg-placeholder,150..240,183,2025-09-22T17:53:42Z,package.json,5,0,,,,,0
k1LoW/serverless-s3-sync,150..240,183,2025-09-14T05:12:12Z,package.json,4,1,GHSA-f8q6-p94x-37v3,CVE-2022-3517,7.5,HIGH,1
MohammadAboulEla/ComfyUI-iTools,150..240,183,2025-09-15T07:18:22Z,package.json,0,0,,,,,0
FredTingaud/quick-bench-back-end,150..240,183,2025-09-21T10:53:59Z,package.json,9,3,"GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7,GHSA-rv95-896h-c2vc","CVE-2024-43796,CVE-2024-45590,CVE-2024-29041","7.5,5.0","HIGH,MODERATE,LOW",0
SecurityRAT/SecurityRAT,150..240,184,2025-09-17T00:36:47Z,package.json,51,4,"GHSA-7x7c-qm48-pq9c,GHSA-rc3x-jf5g-xvc5,GHSA-hcj4-xf6x-63wj,GHSA-c7qv-q95q-8v27","CVE-2024-21536,CVE-2022-37602,CVE-2022-0437,CVE-2021-23495","5.4,7.5","MODERATE,MODERATE,CRITICAL,HIGH",0
ganyicz/bond,150..240,183,2025-09-21T21:44:00Z,package.json,1,13,"GHSA-g4jq-h2w9-997c,GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-x574-m823-4x7w,GHSA-jqfw-vq24-v9c3,GHSA-64vr-g452-qvp3,GHSA-8jhw-289h-jh2g,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-92r3-m2mg-pj97,GHSA-356w-63v5-8wf4,GHSA-c24v-8rfc-w8vw,GHSA-xcj6-pq6g-qj4x","CVE-2023-49293,CVE-2025-46565,CVE-2025-24010,CVE-2025-31486,CVE-2024-45812,CVE-2024-45811,CVE-2025-58751,CVE-2025-58752,CVE-2025-30208,CVE-2024-23331,CVE-2024-31207,CVE-2025-31125,CVE-2025-32395",5.3,"MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",32
MobileFirstLLC/extension-cli,150..240,183,2025-09-18T18:52:52Z,package.json,32,0,,,,,0
intel/gprofiler-performance-studio,150..240,183,2025-09-14T20:30:34Z,package.json,42,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2025-58751",5.3,"LOW,LOW",0
LCA-ActivityBrowser/activity-browser,150..240,182,2025-09-21T05:02:36Z,package.json,0,0,,,,,0
rvagg/ghauth,150..240,182,2025-09-05T04:33:45Z,package.json,4,0,,,,,0
Madrapps/jacoco-report,150..240,183,2025-09-12T12:19:20Z,package.json,31,0,,,,,0
alex-pinkus/tree-sitter-swift,150..240,182,2025-09-16T14:50:43Z,package.json,9,0,,,,,0
TinyTapeout/siliwiz,150..240,182,2025-09-21T09:27:51Z,package.json,31,7,"GHSA-g4jq-h2w9-997c,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-356w-63v5-8wf4,GHSA-x574-m823-4x7w,GHSA-jqfw-vq24-v9c3,GHSA-xcj6-pq6g-qj4x","CVE-2025-30208,CVE-2025-46565,CVE-2025-31486,CVE-2025-31125,CVE-2025-32395,CVE-2025-58751,CVE-2025-58752",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",42
meilisearch/docs-searchbar.js,150..240,182,2025-09-22T16:23:00Z,package.json,41,1,GHSA-4vvj-4cpr-p986,CVE-2024-43788,6.4,MODERATE,0
addyosmani/oust,150..240,182,2025-09-16T19:06:43Z,package.json,30,4,"GHSA-wx77-rp39-c6vg,GHSA-j383-35pm-c5h4,GHSA-m5pj-vjjf-4m3h,GHSA-rm36-94g8-835r","CVE-2022-1537,CVE-2022-0436,CVE-2020-7729",7.8,"HIGH,MODERATE,HIGH,LOW",1
FelipeFTN/Emoji-Copy,150..240,182,2025-09-22T10:10:19Z,package.json,2,0,,,,,0
nextcloud/files_mindmap,150..240,182,2025-09-18T00:44:34Z,package.json,51,6,"GHSA-m5pj-vjjf-4m3h,GHSA-j383-35pm-c5h4,GHSA-pp7p-q8fx-2968,GHSA-rm36-94g8-835r","CVE-2022-39210,CVE-2022-0436,CVE-2022-1537,CVE-2020-7729,CVE-2017-0888,CVE-2025-57753","3.2,3.2,7.8,7.8,3.2,3.2,4.3,3.2,3.2,3.2,3.2","HIGH,MODERATE,HIGH,MODERATE,HIGH,MODERATE,HIGH",1
ewanhowell5195/MinecraftTitleGenerator,150..240,182,2025-09-22T14:06:15Z,package.json,9,0,,,,,0
mcollina/reusify,150..240,181,2025-08-21T09:06:57Z,package.json,7,0,,,,,0
liteapi-travel/nodejs-sdk,150..240,181,2025-09-22T15:57:21Z,package.json,3,0,,,,,0
LinkedDataFragments/Server.js,150..240,181,2025-08-05T03:25:35Z,package.json,43,8,"GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm,GHSA-fvqr-27wr-82fm,GHSA-p6mc-m468-83gw,GHSA-4xc9-xhrj-v574,GHSA-p8p7-x288-28g6,GHSA-x5rq-j2xg-h7qm,GHSA-jf85-cpcp-j695","CVE-2021-23337,CVE-2019-10744,CVE-2020-28500,CVE-2018-16487,CVE-2019-1010266,CVE-2020-8203,CVE-2018-3721,CVE-2023-28155",7.2,"CRITICAL,MODERATE,HIGH,MODERATE,HIGH,MODERATE,HIGH,MODERATE",0
sapegin/washingcode-book,150..240,181,2025-09-07T11:25:53Z,package.json,42,9,"GHSA-67mh-4wv8-2f99,GHSA-g644-9gfx-q4q4,GHSA-whpj-8f3w-67p5,GHSA-9crc-q9x8-hgqq,GHSA-xj72-wvfv-8985,GHSA-cchq-frgv-rjh5,GHSA-7jxr-cg7f-gpgv,GHSA-p5gc-c584-jj6v,GHSA-ch3r-j5x3-6q2m","CVE-2025-24964,CVE-2023-30547,CVE-2023-37903,CVE-2023-29017,CVE-2023-32314,CVE-2023-29199,CVE-2023-37466,CVE-2023-32313",9.8,"CRITICAL,CRITICAL,CRITICAL,CRITICAL,MODERATE,CRITICAL,CRITICAL,CRITICAL,MODERATE",4
jjppof/goldensun_html5,150..240,181,2025-09-16T18:06:55Z,package.json,20,16,"GHSA-mpjm-v997-c4h4,GHSA-f9mq-jph6-9mhm,GHSA-3p22-ghq8-v749,GHSA-h9jc-284h-533g,GHSA-p7v2-p9m8-qqg7,GHSA-77xc-hjv8-ww97,GHSA-7m48-wc93-9g85,GHSA-qqvq-6xgj-jw8g,GHSA-7x97-j373-85x5,GHSA-6vrv-94jv-crrg,GHSA-p2jh-44qj-pf2v,GHSA-hvf8-h2qh-37m9,GHSA-vmqv-hx8q-j7mg,GHSA-m93v-9qjc-3g79,GHSA-mq8j-3h7h-p8g7,GHSA-6r2x-8pq8-9489","CVE-2020-4076,CVE-2021-39184,CVE-2023-39956,CVE-2023-44402,CVE-2023-5217,CVE-2022-29257,CVE-2020-15096,CVE-2025-55305,CVE-2020-26272,CVE-2022-29247,CVE-2020-4077,CVE-2023-29198,CVE-2024-46993,CVE-2022-21718,CVE-2020-4075,CVE-2022-36077",,"LOW,MODERATE,HIGH,HIGH,MODERATE,MODERATE,LOW,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE",2
ldidry/lutim,150..240,181,2025-09-17T06:02:18Z,package.json,0,0,,,,,0
Smithsonian/dpo-voyager,150..240,181,2025-09-01T15:07:31Z,package.json,51,7,"GHSA-v65r-p3vv-jjfv,GHSA-hgqx-r2hp-jr38,GHSA-438c-3975-5x3f,GHSA-w9jx-4g6g-rp7x,GHSA-v626-r774-j7f8,GHSA-9hcv-j9pv-qmph,GHSA-5359-pvf2-pw78","CVE-2023-45819,CVE-2024-29881,CVE-2023-48219,CVE-2024-38357,CVE-2024-29203,CVE-2023-45818,CVE-2024-38356",4.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",0
mcollina/borp,150..240,181,2025-09-04T07:26:55Z,package.json,17,1,,CVE-2022-39288,7.5,,0
AfipSDK/afip.js,150..240,180,2025-09-10T05:01:20Z,package.json,3,5,"GHSA-8hc4-vh64-cxmj,GHSA-wf5p-g6vw-rhxx,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2024-39338,CVE-2025-27152,CVE-2024-57965,CVE-2023-45857,CVE-2025-58754",0.0,"MODERATE,HIGH,HIGH,HIGH",0
fscarmen2/pic-hosting-cluster,150..240,180,2025-09-20T16:46:23Z,package.json,0,0,,,,,0
tublydownloader/Youtube-Downloader-Extension,150..240,180,2025-09-22T10:27:20Z,package.json,4,1,GHSA-4vvj-4cpr-p986,CVE-2024-43788,6.4,MODERATE,0
aws-samples/sample-serverless-mcp-servers,150..240,180,2025-09-22T20:26:14Z,package.json,16,0,,,,,0
Jakiboy/ReVens,150..240,180,2025-09-20T09:45:43Z,package.json,19,7,"GHSA-8hc4-vh64-cxmj,GHSA-vmqv-hx8q-j7mg,GHSA-wf5p-g6vw-rhxx,GHSA-4vvj-4cpr-p986,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2024-39338,CVE-2025-55305,CVE-2025-27152,CVE-2024-43788,CVE-2024-57965,CVE-2023-45857,CVE-2025-58754","0.0,6.4","MODERATE,HIGH,HIGH,HIGH,MODERATE,MODERATE",0
EvHaus/youtube-hide-watched,150..240,180,2025-09-22T21:08:48Z,package.json,3,0,,,,,0
NSRingo/WeatherKit,150..240,180,2025-09-16T13:23:11Z,package.json,10,0,,,,,0
extractus/feed-extractor,150..240,180,2025-09-15T20:52:01Z,package.json,10,0,,,,,0
okta/samples-js-react,150..240,180,2025-08-27T12:11:00Z,package.json,37,4,"GHSA-g4jq-h2w9-997c,GHSA-4hjh-wcwx-xvwj,GHSA-jqfw-vq24-v9c3","CVE-2020-1481,CVE-2025-58754,CVE-2025-58752,CVE-2025-58751","5.3,8.8","LOW,LOW,HIGH",2
salcc/Scholar-PDF-Reader-with-Annotations,150..240,180,2025-09-19T08:28:49Z,package.json,0,0,,,,,0
devforth/hothost,150..240,180,2025-09-22T20:36:56Z,package.json,41,22,"GHSA-vg6x-rcgg-rjx6,GHSA-4vvj-4cpr-p986,GHSA-9cwx-2883-4wfx,GHSA-hjrf-2m68-5959,GHSA-x574-m823-4x7w,GHSA-64vr-g452-qvp3,GHSA-rv95-896h-c2vc,GHSA-356w-63v5-8wf4,GHSA-qwph-4952-7xr6,GHSA-g4jq-h2w9-997c,GHSA-353f-5xf4-qw67,GHSA-qw6h-vgh9-j6wx,GHSA-7fh5-64p2-3v2j,GHSA-8cf7-32gw-wr33,GHSA-hc6q-2mpp-qw7j,GHSA-jqfw-vq24-v9c3,GHSA-8jhw-289h-jh2g,GHSA-9h6g-pr28-7cqp,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-c24v-8rfc-w8vw,GHSA-xcj6-pq6g-qj4x","CVE-2023-34092,CVE-2025-46565,CVE-2025-32395,CVE-2025-31486,CVE-2022-23541,CVE-2025-30208,CVE-2024-23331,CVE-2024-29041,CVE-2024-43796,CVE-2022-23539,CVE-2022-23540,CVE-2025-24010,CVE-2023-28154,CVE-2023-44270,CVE-2024-45812,CVE-2024-45811,CVE-2025-58751,CVE-2024-43788,CVE-2024-31207,CVE-2025-31125,CVE-2025-58752","5.3,6.4,5.0,5.9","HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,CRITICAL,MODERATE,MODERATE,LOW,MODERATE,HIGH,MODERATE,MODERATE,MODERATE",10
jshttp/methods,150..240,180,2025-07-22T12:28:07Z,package.json,8,0,,,,,0
ALI-INXIDE/ALI-MD,150..240,180,2025-09-21T04:53:50Z,package.json,38,7,"GHSA-9gqr-xp86-f87h,GHSA-qw6h-vgh9-j6wx,GHSA-wf5p-g6vw-rhxx,GHSA-fjxv-7rqg-78g4,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2024-57965,CVE-2023-45857,CVE-2025-7783,CVE-2024-43796,CVE-2021-23632,CVE-2025-58754,CVE-2025-27152","0.0,5.0","MODERATE,HIGH,HIGH,MODERATE,CRITICAL,LOW",2
Yu9191/Rewrite,150..240,179,2025-09-22T16:10:29Z,package.json,0,0,,,,,0
javierbrea/cypress-localstorage-commands,150..240,180,2025-07-28T18:45:02Z,package.json,43,0,,,,,0
sbatson5/firestore-jest-mock,150..240,180,2025-09-08T15:13:42Z,package.json,21,1,GHSA-3wf4-68gx-mph8,CVE-2024-11023,,MODERATE,1
npm/statusboard,150..240,179,2025-09-22T15:25:44Z,package.json,28,1,GHSA-c2qf-rxjj-qqgw,CVE-2022-25883,5.3,HIGH,0
0-RTT/JSimages,150..240,179,2025-09-14T08:23:36Z,package.json,0,0,,,,,0
benzBrake/FirefoxCustomize,150..240,179,2025-09-14T12:01:10Z,package.json,7,0,,,,,0
wladich/nakarte,150..240,179,2025-09-19T13:01:37Z,package.json,69,5,"GHSA-593m-55hh-j8gv,GHSA-vcjj-xf2r-mwvc,GHSA-4vvj-4cpr-p986,GHSA-9jgg-88mc-972h,GHSA-4v9v-hfq4-rm2v","CVE-2024-43788,CVE-2025-30359,CVE-2019-14862,CVE-2025-30360","6.4,6.1","MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",0
modernweb-dev/example-projects,150..240,179,2025-09-20T16:36:47Z,package.json,52,5,"GHSA-8266-84wp-wv5c,GHSA-8hc4-vh64-cxmj,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2024-39338,CVE-2024-45047,CVE-2025-27152,CVE-2024-57965,CVE-2025-58754",0.0,"MODERATE,HIGH,HIGH,HIGH",0
oprogramador/most-common-words-by-language,150..240,179,2025-09-22T16:29:21Z,package.json,22,1,,CVE-2020-26226,8.1,,0
koddr/a2hs.js,150..240,179,2025-09-21T07:35:45Z,package.json,12,0,,,,,0
adh319/Lunox,150..240,179,2025-09-20T18:52:32Z,package.json,15,1,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,,HIGH,0
discoveryjs/jora,150..240,179,2025-09-04T11:15:01Z,package.json,12,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
ronkok/Hurmet,150..240,179,2025-09-13T17:20:37Z,package.json,22,0,,,,,0
Aveek-Saha/GitHub-Profile-Badges,150..240,179,2025-09-22T00:44:31Z,package.json,14,3,"GHSA-8266-84wp-wv5c,GHSA-wv8q-r932-8hc7,GHSA-gcx4-mw62-g8wm","CVE-2022-25875,CVE-2024-45047,CVE-2024-47068","5.4,6.1,6.1","MODERATE,MODERATE,HIGH",0
cuttle-cards/cuttle,150..240,179,2025-09-12T17:49:58Z,package.json,54,12,"GHSA-g4jq-h2w9-997c,GHSA-vg6x-rcgg-rjx6,GHSA-x574-m823-4x7w,GHSA-hjwq-mjwj-4x6c,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-p2ph-7g93-hw3m,GHSA-356w-63v5-8wf4,GHSA-x8qp-wqqm-57ph,GHSA-9r9m-ffp6-9x4v,GHSA-xcj6-pq6g-qj4x","CVE-2025-46565,CVE-2025-24010,CVE-2025-31486,CVE-2024-52810,CVE-2025-58751,CVE-2025-58752,CVE-2025-27597,CVE-2025-30208,CVE-2025-53892,CVE-2025-31125,CVE-2025-32395,CVE-2024-52809",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,MODERATE,HIGH,MODERATE",32
schomery/popup-blocker,150..240,178,2025-09-22T09:14:22Z,package.json,0,0,,,,,0
solisoft/fasty,150..240,179,2025-07-05T19:40:09Z,package.json,38,9,"GHSA-4wf5-vphf-c2xc,GHSA-jpcq-cgw6-v4j6,GHSA-25hc-qcg6-38wj,GHSA-jg8v-48h5-wgxg,GHSA-36fh-84j7-cv5h,GHSA-gxr4-xjj5-5px2,GHSA-p8p7-x288-28g6","CVE-2022-25858,CVE-2023-28155,BIT-drupal-2020-11022,CVE-2020-11023,CVE-2021-23413,CVE-2020-11022,CVE-2022-48285,BIT-drupal-2020-11023,CVE-2024-38355","7.3,6.9,5.3","MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,HIGH",10
shopware/template,150..240,178,2025-09-19T10:45:06Z,package.json,0,0,,,,,0
xojs/eslint-config-xo-typescript,150..240,178,2025-08-19T19:30:42Z,package.json,6,0,,,,,0
inbasic/bookmarks-manager,150..240,178,2025-09-20T10:55:24Z,package.json,0,0,,,,,0
EmmanuelBeziat/vscode-great-icons,150..240,178,2025-09-16T00:58:22Z,package.json,1,0,,,,,0
fossamagna/gas-webpack-plugin,150..240,178,2025-09-20T04:11:20Z,package.json,17,2,"GHSA-hc6q-2mpp-qw7j,GHSA-4vvj-4cpr-p986","CVE-2024-43788,CVE-2023-28154",6.4,"CRITICAL,MODERATE",0
fastify/fastify-bearer-auth,150..240,178,2025-09-21T08:41:30Z,package.json,9,2,GHSA-mg2h-6x62-wpwc,"CVE-2022-41919,CVE-2025-32442","7.5,7.5,4.2",HIGH,0
holesail/holesail,150..240,178,2025-09-18T07:04:30Z,package.json,37,0,,,,,0
adopted-ember-addons/ember-keyboard,150..240,178,2025-08-22T23:50:13Z,package.json,63,2,"GHSA-4vvj-4cpr-p986,GHSA-gcx4-mw62-g8wm","CVE-2024-43788,CVE-2024-47068","6.1,6.4","HIGH,MODERATE",0
cycjimmy/jsmpeg-player,150..240,178,2025-09-14T02:49:03Z,package.json,24,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
xplsv/obsidian,150..240,178,2025-08-20T11:26:00Z,package.json,0,0,,,,,0
nodejs/admin,150..240,178,2025-09-19T16:02:34Z,package.json,0,0,,,,,0
camunda/camunda-modeler-plugins,150..240,178,2025-09-17T07:28:51Z,package.json,12,1,GHSA-4vvj-4cpr-p986,CVE-2024-43788,6.4,MODERATE,0
fisherdaddy/FisherAI,150..240,177,2025-09-22T09:10:20Z,package.json,0,0,,,,,0
merill/lokka,150..240,177,2025-09-13T23:29:35Z,package.json,19,0,,,,,0
Staking-Facilities-GmbH/ReactCosmosDelegationUI,150..240,177,2025-09-22T15:57:50Z,package.json,28,18,"GHSA-r9p9-mrjm-926w,GHSA-p6mc-m468-83gw,GHSA-5vhg-9xg4-cv9m,GHSA-49q7-c7j4-3p7m,GHSA-fc9h-whq2-v747,GHSA-vjh7-7g9h-fjfh,GHSA-584q-6j8j-r5pm,GHSA-f7q4-pwc6-w24p,GHSA-977x-g7h5-7qgw,GHSA-gxr4-xjj5-5px2,GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm,GHSA-jpcq-cgw6-v4j6,GHSA-vh7m-p724-62c2,GHSA-434g-2637-qmqr,GHSA-7mc2-6phr-23xc,GHSA-jf85-cpcp-j695","CVE-2024-42460,CVE-2021-23337,CVE-2020-13822,CVE-2024-42461,CVE-2024-48949,CVE-2020-28498,CVE-2024-49365,CVE-2024-48948,CVE-2024-49364,CVE-2024-42459,BIT-drupal-2020-11022,CVE-2019-10744,CVE-2020-11023,CVE-2020-28500,CVE-2024-48930,CVE-2020-11022,BIT-drupal-2020-11023,CVE-2020-8203","7.2,9.1,6.9","CRITICAL,HIGH,MODERATE,HIGH,HIGH,MODERATE,LOW,LOW,LOW,LOW,LOW,CRITICAL,MODERATE,MODERATE,HIGH,HIGH,HIGH",6
kazysmaster/gnome-shell-extension-lockkeys,150..240,177,2025-09-21T14:53:05Z,package.json,0,0,,,,,0
salesforce/sfdx-lwc-jest,150..240,177,2025-09-20T23:44:18Z,package.json,23,0,,,,,0
chialab/rna,150..240,178,2025-09-12T17:28:03Z,package.json,122,5,"GHSA-9crc-q9x8-hgqq,GHSA-67mh-4wv8-2f99,GHSA-78xj-cgh5-2h22,GHSA-2p57-rm9w-gvfp,GHSA-968p-4wvh-cqc8","CVE-2024-29415,CVE-2025-24964,CVE-2018-20436,CVE-2023-42282,CVE-2025-27789","9.8,8.1","LOW,HIGH,CRITICAL,MODERATE,MODERATE",0
MuYunyun/create-react-doc,150..240,178,2025-02-19T14:27:15Z,package.json,84,13,"GHSA-4v9v-hfq4-rm2v,GHSA-wf5p-g6vw-rhxx,GHSA-wr3j-pwj9-hqq6,GHSA-8mmm-9v2q-x3f9,GHSA-9jgg-88mc-972h,GHSA-4vvj-4cpr-p986,GHSA-4rq4-32rv-6wp6,GHSA-hc6q-2mpp-qw7j,GHSA-cph5-m8f7-6c5x,GHSA-64g7-mvw6-v9qj,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-p8p7-x288-28g6","CVE-2024-29180,CVE-2021-3749,CVE-2022-37611,CVE-2023-28154,CVE-2023-28155,CVE-2022-0144,CVE-2025-27152,CVE-2024-43788,CVE-2024-57965,CVE-2023-45857,CVE-2025-30359,CVE-2025-30360,CVE-2025-58754","0.0,6.1,6.4,9.8,7.1","MODERATE,MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE,CRITICAL,CRITICAL,MODERATE,HIGH,CRITICAL,HIGH,MODERATE",4
monkeyWie/gopeed-extension-bilibili,150..240,176,2025-09-22T07:44:12Z,package.json,12,2,"GHSA-hc6q-2mpp-qw7j,GHSA-4vvj-4cpr-p986","CVE-2024-43788,CVE-2023-28154",6.4,"CRITICAL,MODERATE",0
lioensky/VCPToolBox,150..240,177,2025-09-22T18:57:41Z,package.json,48,6,"GHSA-8hc4-vh64-cxmj,GHSA-3h5v-q93c-6h6q,GHSA-x5gf-qvw8-r2rm,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2024-39338,CVE-2024-57965,CVE-2024-37890,CVE-2025-58754,CVE-2025-5891,CVE-2025-27152","0.0,4.3","HIGH,HIGH,HIGH,HIGH,LOW,HIGH,HIGH,HIGH",0
gkhan205/cwg-react-starter,150..240,177,2025-09-12T05:49:50Z,package.json,19,9,"GHSA-cph5-m8f7-6c5x,GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm,GHSA-wf5p-g6vw-rhxx,GHSA-r8f7-9pfq-mjmv,GHSA-4w2v-q235-vp99,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2021-23337,CVE-2021-3749,CVE-2020-24025,CVE-2025-27152,CVE-2024-57965,CVE-2023-45857,CVE-2020-28500,CVE-2025-58754,CVE-2020-28168","0.0,7.2,5.3","MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE,HIGH,MODERATE",1
LironEr/cypress-mochawesome-reporter,150..240,176,2025-08-25T22:20:35Z,package.json,19,0,,,,,0
html-next/vertical-collection,150..240,177,2025-08-30T00:58:01Z,package.json,52,8,"GHSA-9v3m-8fp8-mj99,GHSA-ph58-4vrj-w6hr,GHSA-7mvr-5x2g-wfc8,GHSA-4p24-vmcr-4gqj,GHSA-vxmc-5x29-h64v,GHSA-3wqf-4x89-9g79,GHSA-3mgp-fx93-9xv5,GHSA-4vvj-4cpr-p986","CVE-2024-43788,CVE-2019-8331,CVE-2018-20676,CVE-2018-20677,CVE-2024-6485,CVE-2016-10735,CVE-2018-14040,CVE-2018-14042","6.1,6.4","MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",0
line/line-openapi,150..240,176,2025-09-08T00:22:59Z,package.json,4,2,"GHSA-mfwh-5m23-j46w,GHSA-7r3h-m5j6-3q42","CVE-2022-35954,CVE-2020-15228",,"LOW,MODERATE",1
NexusMutual/smart-contracts,150..240,176,2025-09-16T13:36:49Z,package.json,46,1,GHSA-3mv9-4h5g-vhg3,CVE-2024-53384,,LOW,0
xason0/ULTRAXAS-XMD,150..240,176,2025-09-21T21:06:33Z,package.json,106,18,"GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7,GHSA-8hc4-vh64-cxmj,GHSA-wf5p-g6vw-rhxx,GHSA-vqfx-gj96-3w95,GHSA-8c25-f3mj-v6h8,GHSA-vg7j-7cwx-8wgw,GHSA-f598-mfpv-gmfx,GHSA-c76h-2ccp-4975,GHSA-25hc-qcg6-38wj,GHSA-cxrh-j4jr-qwg3,GHSA-fjxv-7rqg-78g4,GHSA-m7xq-9374-9rvx,GHSA-mhxj-85r3-2x55,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-22150,CVE-2024-39338,CVE-2024-45590,CVE-2023-22579,CVE-2015-9236,CVE-2022-36313,CVE-2024-53900,CVE-2025-23061,CVE-2025-47279,CVE-2025-7783,CVE-2025-27152,CVE-2025-58754,CVE-2024-57965,CVE-2024-43796,CVE-2023-45857,CVE-2023-22578,CVE-2023-22580,CVE-2024-38355","7.5,10.0,5.3,5.0,5.5,0.0","HIGH,MODERATE,MODERATE,CRITICAL,CRITICAL,MODERATE,LOW,LOW,CRITICAL,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,CRITICAL",3
FreeMovieIR/freemovieir.github.io,150..240,176,2025-09-20T06:23:57Z,package.json,3,0,,,,,0
s427/MARL,150..240,176,2025-09-08T02:41:01Z,package.json,6,2,"GHSA-cq8c-xv66-36gw,GHSA-xf8x-j4p2-f749","CVE-2025-55303,CVE-2025-54793",,"MODERATE,MODERATE",0
nextcloud/tables,150..240,176,2025-09-22T08:49:53Z,package.json,37,6,"GHSA-g4jq-h2w9-997c,GHSA-5j4c-8p2g-v4jx,GHSA-jqfw-vq24-v9c3","CVE-2022-39210,CVE-2024-9506,CVE-2021-22896,CVE-2017-0888,CVE-2025-58752,CVE-2025-58751","3.2,3.2,3.2,4.3,3.2,4.3,3.2,5.3,3.2,4.3,3.2,3.2","LOW,LOW,LOW",0
