repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
Cerlancism/chatgpt-subtitle-translator,240..450,353,2025-09-23T12:54:08Z,package.json,18,5,"GHSA-3h52-269p-cp9r,GHSA-g5qg-72qw-gw5v,GHSA-xv57-4mr9-wg8v,GHSA-4342-x723-ch2f,GHSA-223j-4rm8-mrmf","CVE-2025-30218,CVE-2025-55173,CVE-2025-57752,CVE-2025-57822,CVE-2025-48068",,"LOW,LOW,MODERATE,MODERATE,MODERATE",0
msys2/setup-msys2,240..450,352,2025-09-22T13:13:14Z,package.json,12,0,,,,,0
discoveryjs/JsonDiscovery,240..450,352,2025-09-11T20:00:18Z,package.json,4,0,,,,,0
HTTPArchive/httparchive.org,240..450,352,2025-09-21T08:52:05Z,package.json,10,0,,,,,0
MightyDillah/apple-doc-mcp,240..450,351,2025-09-24T09:47:41Z,package.json,13,1,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,7.5,HIGH,0
aoijs/aoi.js,240..450,351,2025-09-21T23:34:07Z,package.json,8,4,"GHSA-9qxr-qj54-h672,GHSA-c76h-2ccp-4975,GHSA-m4v8-wqvr-p9f7,GHSA-cxrh-j4jr-qwg3","CVE-2025-47279,CVE-2024-30260,CVE-2025-22150,CVE-2024-30261",3.9,"LOW,LOW,MODERATE,LOW",0
Flowm/satvis,240..450,351,2025-09-24T03:47:54Z,package.json,55,0,,,,,0
YYDS678/uzVideo-extensions,240..450,351,2025-09-24T14:53:21Z,package.json,3,0,,,,,0
yyhhyyyyyy/selfproxy,240..450,350,2025-09-24T20:05:32Z,package.json,0,0,,,,,0
tomer8007/whatsapp-web-incognito,240..450,349,2025-09-23T12:37:56Z,package.json,0,0,,,,,0
Vertex-Mods/Advanced-Tab-Groups,240..450,349,2025-09-24T15:56:35Z,package.json,0,0,,,,,0
DumbWareio/DumbPad,240..450,350,2025-09-23T07:06:08Z,package.json,13,0,,,,,0
titaniumnetwork-dev/Ultraviolet-App,240..450,349,2025-09-20T20:00:56Z,package.json,10,1,GHSA-mg2h-6x62-wpwc,CVE-2025-32442,7.5,HIGH,0
website-scraper/website-scraper-puppeteer,240..450,349,2025-09-24T12:36:50Z,package.json,10,1,GHSA-gxpj-cx7g-858c,CVE-2017-16137,,LOW,0
percy/percy-cypress,240..450,349,2025-08-21T22:28:03Z,package.json,16,2,"GHSA-4vvj-4cpr-p986,GHSA-hc6q-2mpp-qw7j","CVE-2024-43788,CVE-2023-28154",6.4,"CRITICAL,MODERATE",0
orangecoding/fredy,240..450,348,2025-09-24T16:21:23Z,package.json,50,1,GHSA-wx77-rp39-c6vg,,,LOW,0
FlowFuse/flowfuse,240..450,351,2025-09-23T15:24:27Z,package.json,116,11,"GHSA-4vvj-4cpr-p986,GHSA-7fh5-64p2-3v2j,GHSA-8hc4-vh64-cxmj,GHSA-4hjh-wcwx-xvwj,GHSA-9h6g-pr28-7cqp,GHSA-jr5f-v2jv-69x6,GHSA-3h5v-q93c-6h6q,GHSA-wf5p-g6vw-rhxx,GHSA-27c6-mcxv-x3fh,GHSA-4mxg-3p6v-xgq3","CVE-2025-54419,CVE-2025-58754,CVE-2024-39338,CVE-2024-37890,CVE-2025-27152,CVE-2022-39288,CVE-2022-41919,CVE-2025-24033,CVE-2023-44270,CVE-2023-45857,CVE-2024-43788","6.4,7.5,7.5,4.2","CRITICAL,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,HIGH,HIGH,HIGH,HIGH",0
dcloudio/uni-preset-vue,240..450,354,2025-09-23T05:32:05Z,package.json,386,46,"GHSA-vh95-rmgr-6w4m,GHSA-m5pj-vjjf-4m3h,GHSA-qqgx-2p2h-9c37,GHSA-29mw-wpgm-hmr9,GHSA-67hx-6x53-jw92,GHSA-cpgr-wmr9-qxv4,GHSA-p6mc-m468-83gw,GHSA-rm36-94g8-835r,GHSA-jf85-cpcp-j695,GHSA-pp7h-53gx-mx7r,GHSA-gcx4-mw62-g8wm,GHSA-v88g-cgmw-v5xw,GHSA-x5rq-j2xg-h7qm,GHSA-pgcr-7wm4-mcv6,GHSA-xw79-hhv6-578c,GHSA-qgfr-5hqp-vrw9,GHSA-7xcx-6wjh-7xp2,GHSA-pfrx-2q88-qq97,GHSA-xp63-6vf5-xf3v,GHSA-93f3-23rq-pjfp,GHSA-q2qh-cgc2-qhr3,GHSA-f8q6-p94x-37v3,GHSA-93q8-gq69-wqmw,GHSA-fvqr-27wr-82fm,GHSA-8jmw-wjr8-2x66,GHSA-fjxv-7rqg-78g4,GHSA-m6cx-g6qm-p2cx,GHSA-j383-35pm-c5h4,GHSA-v588-qcp3-jv46,GHSA-g74r-ffvr-5q9f,GHSA-4328-8hgf-7wjr,GHSA-wrw9-m778-g6mc,GHSA-5q88-cjfq-g2mh,GHSA-x8qc-rrcw-4r46,GHSA-4xc9-xhrj-v574,GHSA-v6h2-p8h4-qcjw,GHSA-mh2h-6j8q-x246,GHSA-48gc-5j93-5cfq,GHSA-c2qf-rxjj-qqgw,GHSA-wm7q-rxch-43mx,GHSA-5rc4-8qqh-vq7f,GHSA-xg75-3277-gvvj,GHSA-ph34-pc88-72gc,GHSA-686g-3xr3-x4x6,GHSA-xvch-5gv4-984h,GHSA-35jh-r3h4-6jhm","CVE-2019-10744,CVE-2019-5417,CVE-2018-3721,CVE-2020-8203,CVE-2022-36313,CVE-2025-5889,CVE-2021-3807,CVE-2019-1010266,CVE-2020-8244,CVE-2020-15366,CVE-2020-7788,CVE-2018-3718,CVE-2019-16776,CVE-2022-1537,CVE-2022-0436,CVE-2020-7596,CVE-2020-15095,CVE-2018-3809,CVE-2019-5415,CVE-2022-33987,CVE-2019-16775,CVE-2019-16777,CVE-2018-7408,CVE-2021-39134,CVE-2021-23337,CVE-2018-3712,CVE-2020-12265,CVE-2023-45133,CVE-2025-7783,CVE-2021-44906,CVE-2024-47068,CVE-2020-7598,CVE-2018-16487,CVE-2020-7729,CVE-2022-3517,CVE-2022-25900,CVE-2020-15123,CVE-2022-25883,CVE-2020-7597,CVE-2020-28500","9.8,7.5,5.5,7.3,9.8,7.8,5.3,5.3,8.2,7.2,7.5,5.5,5.5,9.3,5.3,8.1,5.3,9.8","MODERATE,HIGH,MODERATE,CRITICAL,CRITICAL,HIGH,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,HIGH,MODERATE,CRITICAL,CRITICAL,MODERATE,MODERATE,LOW,MODERATE,HIGH,HIGH,MODERATE,HIGH,HIGH,MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE,HIGH,HIGH,CRITICAL,MODERATE",2
q5js/q5.js,240..450,348,2025-09-22T15:19:49Z,package.json,4,0,,,,,0
webtorrent/create-torrent,240..450,348,2025-09-23T05:55:08Z,package.json,19,0,,,,,0
awesomemotive/all-in-one-seo-pack,240..450,348,2025-09-16T18:56:23Z,package.json,75,3,"GHSA-g4jq-h2w9-997c,GHSA-5m5x-9j46-h678,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2025-57665,CVE-2025-58751",5.3,"LOW,LOW,MODERATE",0
ethereum/portal-network-specs,240..450,347,2025-09-24T00:57:26Z,package.json,1,0,,,,,0
aspnet/AzureSignalR-samples,240..450,348,2025-09-13T10:03:44Z,package.json,10,0,,,,,0
AstrOOnauta/react-native-international-phone-number,240..450,347,2025-09-23T23:09:16Z,package.json,3,0,,,,,0
cglatot/pasta,240..450,346,2025-09-23T02:41:14Z,package.json,0,0,,,,,0
nextcloud/forms,240..450,347,2025-09-24T00:50:34Z,package.json,33,4,GHSA-5j4c-8p2g-v4jx,"CVE-2017-0888,CVE-2021-22896,CVE-2022-39210,CVE-2024-9506","4.3,3.2,3.2,3.2,3.2,3.2,4.3,3.2,3.2,3.2,4.3",LOW,0
ardanlabs/blockchain,240..450,346,2025-09-23T16:44:07Z,package.json,13,3,"GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-wf5p-g6vw-rhxx","CVE-2025-58754,CVE-2025-27152,CVE-2023-45857",7.5,"MODERATE,HIGH,HIGH",0
ably/ably-js,240..450,346,2025-09-21T08:43:31Z,package.json,77,18,"GHSA-64vr-g452-qvp3,GHSA-4vvj-4cpr-p986,GHSA-67mh-4wv8-2f99,GHSA-92r3-m2mg-pj97,GHSA-c24v-8rfc-w8vw,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-jqfw-vq24-v9c3,GHSA-8jhw-289h-jh2g,GHSA-356w-63v5-8wf4,GHSA-rv95-896h-c2vc,GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-qw6h-vgh9-j6wx,GHSA-g4jq-h2w9-997c,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-xvch-5gv4-984h","CVE-2024-23331,CVE-2024-45811,CVE-2025-30208,CVE-2025-31486,CVE-2025-24010,CVE-2024-31207,CVE-2024-29041,CVE-2024-43796,CVE-2024-45812,CVE-2025-32395,CVE-2025-58751,CVE-2023-49293,CVE-2025-46565,CVE-2025-31125,CVE-2025-58752,CVE-2024-43788,CVE-2021-44906","6.4,5.3,5.0,5.0","MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,MODERATE,MODERATE,LOW,MODERATE,LOW,CRITICAL",32
option-t/option-t,240..450,345,2025-09-13T15:29:13Z,package.json,18,0,,,,,0
sag1v/react-elastic-carousel,240..450,345,2025-08-15T07:41:22Z,package.json,65,2,"GHSA-8mmm-9v2q-x3f9,GHSA-gcx4-mw62-g8wm","CVE-2024-47068,CVE-2022-37611","6.1,6.1","CRITICAL,HIGH",0
muety/anchr,240..450,345,2025-09-24T10:52:36Z,package.json,64,2,"GHSA-w2xw-44r3-4v9g,GHSA-p8p7-x288-28g6","CVE-2022-29623,CVE-2023-28155",7.8,"HIGH,MODERATE",0
graphql-boilerplates/vue-fullstack-graphql,240..450,345,2025-08-03T23:53:21Z,package.json,66,10,"GHSA-hjrf-2m68-5959,GHSA-9jgg-88mc-972h,GHSA-qwph-4952-7xr6,GHSA-cf66-xwfp-gvc4,GHSA-8cf7-32gw-wr33,GHSA-4v9v-hfq4-rm2v,GHSA-g3ch-rx76-35fx,GHSA-5j4c-8p2g-v4jx,GHSA-5fw9-fq32-wv5p,GHSA-pgr8-jg6h-8gw6","CVE-2025-30359,CVE-2022-23540,CVE-2024-6783,CVE-2020-7789,CVE-2022-23541,CVE-2024-9506,CVE-2025-30360,CVE-2022-23539,CVE-2018-14732",5.9,"MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,LOW",0
GenieFramework/Stipple.jl,240..450,344,2025-09-09T15:52:31Z,package.json,0,0,,,,,0
AndrewSink/STL-to-ASCII-Generator,240..450,343,2025-09-23T11:12:03Z,package.json,0,0,,,,,0
sveltejs/dts-buddy,240..450,345,2025-09-09T18:59:08Z,package.json,15,0,,,,,0
jhoenicke/mempool,240..450,343,2025-09-05T20:15:47Z,package.json,0,0,,,,,0
4Catalyzer/graphql-validation-complexity,240..450,344,2025-06-27T09:45:39Z,package.json,20,0,,,,,0
bcomnes/npm-run-all2,240..450,344,2025-09-23T21:24:40Z,package.json,17,6,"GHSA-5xf4-f2fq-f69j,GHSA-wqfc-cr59-h64p,GHSA-mpwj-fcr6-x34c,GHSA-hjxc-462x-x77j,GHSA-8mfc-v7wv-p62g","CVE-2020-8131,CVE-2025-9308,CVE-2019-5448,CVE-2019-15608,CVE-2019-10773,CVE-2021-4435",3.3,"HIGH,MODERATE,HIGH,HIGH,HIGH",0
okTurtles/group-income,240..450,345,2025-09-18T23:57:55Z,package.json,90,10,"GHSA-67mh-4wv8-2f99,GHSA-vhxf-7vqr-mrjg,GHSA-gx9m-whjm-85jf,GHSA-p3vf-v8qc-cwcr,GHSA-3h5v-q93c-6h6q,GHSA-mmhx-hmjr-r674,GHSA-5j4c-8p2g-v4jx,GHSA-g3ch-rx76-35fx,GHSA-968p-4wvh-cqc8","CVE-2024-48910,CVE-2024-45801,CVE-2024-37890,CVE-2024-47875,CVE-2021-3794,CVE-2015-9236,CVE-2024-6783,CVE-2024-9506,CVE-2025-26791,CVE-2025-27789","9.1,7.5,5.3","CRITICAL,HIGH,HIGH,MODERATE,LOW,MODERATE,MODERATE,MODERATE,HIGH",0
robvanderleek/create-issue-branch,240..450,343,2025-09-22T11:56:00Z,package.json,25,10,"GHSA-3h52-269p-cp9r,GHSA-g5qg-72qw-gw5v,GHSA-xv57-4mr9-wg8v,GHSA-7gfc-8cq8-jh5f,GHSA-f82v-jwr5-mffw,GHSA-4342-x723-ch2f,GHSA-7m27-7ghc-44w9,GHSA-r683-j2x4-v87g,GHSA-qpjv-v59x-3qc4","CVE-2024-56332,CVE-2025-55173,CVE-2025-57822,CVE-2024-51479,CVE-2025-32421,CVE-2022-0235,CVE-2025-57752,CVE-2025-29927,CVE-2023-50728,CVE-2025-48068","5.4,8.8","HIGH,HIGH,MODERATE,LOW,CRITICAL,LOW,MODERATE,MODERATE,MODERATE",0
nilproject/NiL.JS,240..450,343,2025-09-23T03:30:53Z,package.json,0,0,,,,,0
JuanIrache/gopro-telemetry,240..450,343,2025-09-24T18:56:46Z,package.json,6,1,GHSA-67mh-4wv8-2f99,,,MODERATE,0
npm/node-which,240..450,342,2025-09-19T15:52:07Z,package.json,4,0,,,,,0
ros-infrastructure/www.ros.org,240..450,342,2025-09-24T00:56:48Z,package.json,0,0,,,,,0
lige47/QuanX-icon-rule,240..450,342,2025-09-24T16:17:47Z,package.json,0,0,,,,,0
sindresorhus/clean-stack,240..450,341,2025-09-15T22:21:32Z,package.json,4,0,,,,,0
zyr17/MajsoulPaipuAnalyzer,240..450,341,2025-09-18T09:03:09Z,package.json,5,4,"GHSA-vmqv-hx8q-j7mg,GHSA-6r2x-8pq8-9489,GHSA-p8p7-x288-28g6,GHSA-h755-8qp9-cq85","CVE-2025-55305,CVE-2024-46993,CVE-2023-36665,CVE-2023-28155",9.8,"MODERATE,CRITICAL,MODERATE,MODERATE",0
projectwallace/css-analyzer,240..450,341,2025-09-24T18:33:58Z,package.json,7,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2025-58751",5.3,"LOW,LOW",0
sindresorhus/internal-ip,240..450,341,2025-09-19T03:07:59Z,package.json,6,0,,,,,0
mozilla/addons-linter,240..450,343,2025-09-24T09:43:46Z,package.json,62,0,,,,,0
victorharry/zap-gpt,240..450,340,2025-09-03T16:42:21Z,package.json,4,4,"GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-8hc4-vh64-cxmj,GHSA-wf5p-g6vw-rhxx","CVE-2024-39338,CVE-2025-27152,CVE-2025-58754,CVE-2023-45857",7.5,"MODERATE,HIGH,HIGH,HIGH",0
edm00se/awesome-board-games,240..450,340,2025-09-19T02:20:58Z,package.json,8,0,,,,,0
shitianshiwa/baidu-tieba-userscript,240..450,339,2025-09-24T08:54:41Z,package.json,0,0,,,,,0
codergautam/worldguessr,240..450,342,2025-09-24T20:46:37Z,package.json,48,6,"GHSA-m7xq-9374-9rvx,GHSA-75v8-2h7p-7m2m,GHSA-4342-x723-ch2f,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-vg7j-7cwx-8wgw","CVE-2025-58754,CVE-2024-53900,CVE-2025-46653,CVE-2025-57822,CVE-2025-27152,CVE-2025-23061",7.5,"HIGH,HIGH,LOW,HIGH,CRITICAL,MODERATE",2
pelias/placeholder,240..450,340,2025-09-02T22:25:44Z,package.json,20,4,"GHSA-fwr7-v2mv-hh25,GHSA-qw6h-vgh9-j6wx,GHSA-rv95-896h-c2vc,GHSA-gwg9-rgvj-4h5j","CVE-2021-43138,CVE-2019-5413,CVE-2024-43796,CVE-2024-29041","9.8,7.8,5.0","CRITICAL,HIGH,MODERATE,LOW",0
Kwisma/cf-worker-mihomo,240..450,339,2025-09-23T17:18:10Z,package.json,10,0,,,,,0
tprouvot/Salesforce-Inspector-reloaded,240..450,339,2025-09-22T11:54:00Z,package.json,8,1,,CVE-2020-1481,8.8,,2
semantic-release/release-notes-generator,240..450,339,2025-09-23T10:22:25Z,package.json,30,1,GHSA-gxpj-cx7g-858c,CVE-2017-16137,,LOW,0
Authress-Engineering/openapi-explorer,240..450,341,2025-09-19T21:00:37Z,package.json,59,5,"GHSA-4vvj-4cpr-p986,GHSA-4v9v-hfq4-rm2v,GHSA-x7hr-w5r2-h6wg,GHSA-9jgg-88mc-972h,GHSA-hc6q-2mpp-qw7j","CVE-2025-30359,CVE-2023-28154,CVE-2025-30360,CVE-2024-43788,CVE-2024-53382",6.4,"CRITICAL,MODERATE,MODERATE,MODERATE,MODERATE",0
neffo/bing-wallpaper-gnome-extension,240..450,339,2025-09-17T08:34:01Z,package.json,1,0,,,,,0
grommet/grommet-icons,240..450,340,2025-09-18T21:07:30Z,package.json,55,1,GHSA-4vvj-4cpr-p986,CVE-2024-43788,6.4,MODERATE,0
humanwhocodes/momoa,240..450,338,2025-09-06T14:48:55Z,package.json,15,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
chrisguttandin/extendable-media-recorder,240..450,338,2025-09-21T06:58:30Z,package.json,42,0,,,,,0
linyuxuanlin/Gallery-Portfolio,240..450,338,2025-09-17T06:09:41Z,package.json,4,0,,,,,0
speakeasy-api/speakeasy,240..450,338,2025-09-24T16:27:49Z,package.json,14,2,"GHSA-67mh-4wv8-2f99,GHSA-9crc-q9x8-hgqq",CVE-2025-24964,,"MODERATE,CRITICAL",0
Mr-VincentW/PhotoShow,240..450,338,2025-09-16T07:41:48Z,package.json,17,1,GHSA-4vvj-4cpr-p986,CVE-2024-43788,6.4,MODERATE,0
railsjazz/rails_charts,240..450,338,2025-09-24T05:30:58Z,package.json,0,0,,,,,0
dgarijo/Widoco,240..450,337,2025-09-17T00:48:16Z,package.json,0,0,,,,,0
socketio/socket.io-website,240..450,337,2025-09-19T16:16:07Z,package.json,13,1,GHSA-p8p7-x288-28g6,CVE-2023-28155,,MODERATE,0
niknah/quick-connections,240..450,337,2025-09-22T07:42:33Z,package.json,3,0,,,,,0
pipipi-pikachu/pptxtojson,240..450,337,2025-09-24T11:48:38Z,package.json,16,2,"GHSA-968p-4wvh-cqc8,GHSA-gcx4-mw62-g8wm","CVE-2025-27789,CVE-2024-47068",6.1,"HIGH,MODERATE",0
andyforever/sequelizer,240..450,337,2025-07-19T08:16:42Z,package.json,61,21,"GHSA-vqfx-gj96-3w95,GHSA-fpw7-j2hg-69v5,GHSA-h4hr-7fg3-h35w,GHSA-gj77-59wh-66hg,GHSA-49j4-86m8-q2jw,GHSA-x7hr-w5r2-h6wg,GHSA-hqhp-5p83-hx96,GHSA-4rch-2fh8-94vw,GHSA-mqr2-w7wj-jjgr,GHSA-wc9v-mj63-m9g5,GHSA-jpcq-cgw6-v4j6,GHSA-f598-mfpv-gmfx,GHSA-8c25-f3mj-v6h8,GHSA-2rq5-699j-x7p6,GHSA-vmqv-hx8q-j7mg,GHSA-gxr4-xjj5-5px2,GHSA-pmh2-wpjm-fj45,GHSA-6c3j-c64m-qhgq","CVE-2021-23341,CVE-2023-22580,BIT-drupal-2020-11023,CVE-2024-21511,CVE-2024-21507,CVE-2025-55305,CVE-2019-11358,CVE-2020-11023,CVE-2023-25345,BIT-drupal-2020-11022,CVE-2017-16082,CVE-2021-32723,CVE-2024-21508,CVE-2024-53382,CVE-2023-25344,CVE-2023-22578,CVE-2020-11022,CVE-2024-21509,CVE-2024-21512,CVE-2023-22579,CVE-2021-3801","6.9,6.5,9.8,10.0,9.8","MODERATE,MODERATE,MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,CRITICAL,CRITICAL,HIGH,CRITICAL,MODERATE,CRITICAL,CRITICAL,HIGH",10
adamlui/chatgpt-infinity,240..450,337,2025-09-23T11:42:19Z,package.json,14,0,,,,,0
ghuntley/amazon-kiro.kiro-agent-source-code-analysis,240..450,337,2025-09-23T09:20:39Z,package.json,159,17,"GHSA-356w-63v5-8wf4,GHSA-5q88-cjfq-g2mh,GHSA-4vvj-4cpr-p986,GHSA-x4jg-mjrx-434g,GHSA-mh2h-6j8q-x246,GHSA-4hjh-wcwx-xvwj,GHSA-g4jq-h2w9-997c,GHSA-xcj6-pq6g-qj4x,GHSA-f5x3-32g6-xq36,GHSA-cfm4-qjh2-4765,GHSA-x574-m823-4x7w,GHSA-859w-5945-r5v3,GHSA-jqfw-vq24-v9c3,GHSA-4r4m-qw57-chr8,GHSA-xp63-6vf5-xf3v,GHSA-2r2c-g63r-vccr,GHSA-hc6q-2mpp-qw7j","CVE-2025-58754,CVE-2025-30208,CVE-2025-31486,CVE-2022-24773,CVE-2023-28154,CVE-2025-58752,CVE-2022-24771,CVE-2025-32395,CVE-2025-58751,CVE-2024-43788,CVE-2020-7596,CVE-2025-46565,CVE-2025-31125,CVE-2020-15123,CVE-2022-24772,CVE-2024-28863,CVE-2020-7597","9.3,7.5,5.3,6.4","MODERATE,MODERATE,HIGH,HIGH,HIGH,HIGH,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,CRITICAL,MODERATE",34
kesiev/rewtro,240..450,336,2025-09-05T08:45:04Z,package.json,0,0,,,,,0
microlinkhq/async-ratelimiter,240..450,334,2025-09-05T06:24:36Z,package.json,16,0,,,,,0
swiftlang/swift-docc-render,240..450,336,2025-09-21T16:52:21Z,package.json,32,2,"GHSA-g3ch-rx76-35fx,GHSA-5j4c-8p2g-v4jx","CVE-2024-6783,CVE-2024-9506",,"LOW,MODERATE",0
SimenB/add-asset-html-webpack-plugin,240..450,336,2025-09-22T01:31:45Z,package.json,21,5,"GHSA-rv95-896h-c2vc,GHSA-4vvj-4cpr-p986,GHSA-952p-6rrq-rcjv,GHSA-qw6h-vgh9-j6wx,GHSA-hc6q-2mpp-qw7j","CVE-2024-29041,CVE-2023-28154,CVE-2024-43796,CVE-2024-43788,CVE-2024-4067","5.0,6.4","MODERATE,LOW,CRITICAL,MODERATE,MODERATE",0
hypermodeinc/dgraph-js,240..450,334,2025-08-25T22:15:07Z,package.json,16,0,,,,,0
zer0tonin/Mikochi,240..450,334,2025-09-21T15:19:14Z,package.json,13,3,"GHSA-g4jq-h2w9-997c,GHSA-859w-5945-r5v3,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2025-46565,CVE-2025-58751",5.3,"MODERATE,LOW,LOW",0
jakezatecky/d3-funnel,240..450,335,2025-09-23T22:24:58Z,package.json,38,5,"GHSA-4vvj-4cpr-p986,GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-mwcw-c2x4-8c55,GHSA-hc6q-2mpp-qw7j","CVE-2025-30359,CVE-2023-28154,CVE-2025-30360,CVE-2024-43788,CVE-2024-55565",6.4,"MODERATE,MODERATE,CRITICAL,MODERATE,MODERATE",0
kinngh/shopify-node-express-mongodb-app,240..450,334,2025-09-18T11:59:21Z,package.json,21,0,,,,,0
NeuCharFramework/NCF,240..450,334,2025-09-22T05:43:24Z,package.json,133,34,"GHSA-mh8j-9jvh-gjf6,GHSA-8vcr-vxm8-293m,GHSA-87vv-r9j6-g5qv,GHSA-fhv8-fx5f-7fxf,GHSA-9wv6-86v2-598j,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-wf5p-g6vw-rhxx,GHSA-8mvj-3j78-4qmw,GHSA-w532-jxjh-hjhj,GHSA-7x7c-qm48-pq9c,GHSA-g973-978j-2c3p,GHSA-8hfj-j24r-96c4,GHSA-5j4c-8p2g-v4jx,GHSA-rmxg-73gg-4p98,GHSA-x6fg-f45m-jf5q,GHSA-446m-mv8f-q348,GHSA-cm22-4g7w-348p,GHSA-3x9f-74h4-2fqr,GHSA-5pgg-2g8v-p4x9,GHSA-36fh-84j7-cv5h,GHSA-rc3x-jf5g-xvc5,GHSA-c2qf-rxjj-qqgw,GHSA-4gw3-8f77-f72c,GHSA-jpcq-cgw6-v4j6,GHSA-jg8v-48h5-wgxg,GHSA-cph5-m8f7-6c5x,GHSA-g3ch-rx76-35fx,GHSA-4r6h-8v6p-xvw6,GHSA-4w2v-q235-vp99,GHSA-gxr4-xjj5-5px2,GHSA-6c3j-c64m-qhgq","CVE-2025-57810,CVE-2021-32012,CVE-2021-23413,CVE-2021-3749,CVE-2020-28168,CVE-2022-24785,CVE-2025-27152,CVE-2016-4055,CVE-2024-6783,CVE-2017-18214,BIT-drupal-2020-11023,CVE-2024-9506,CVE-2019-11358,CVE-2020-11023,CVE-2015-8855,CVE-2024-22363,CVE-2024-45296,CVE-2020-7760,CVE-2025-58754,BIT-drupal-2020-11022,CVE-2022-0437,CVE-2015-9251,CVE-2022-25883,CVE-2024-43800,CVE-2021-39227,CVE-2021-23495,CVE-2020-11022,CVE-2023-45857,CVE-2022-48285,CVE-2025-29907,CVE-2023-26158,CVE-2021-32014,CVE-2023-30533,CVE-2021-32013","5.0,7.5,7.3,7.5,6.2,6.9,5.3,5.4,5.3","LOW,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,HIGH,MODERATE,HIGH,HIGH,MODERATE,MODERATE,LOW,MODERATE,MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,HIGH,HIGH,MODERATE,MODERATE,HIGH,MODERATE",2
ServiceNowDevProgram/code-snippets,240..450,334,2025-09-24T04:38:14Z,package.json,0,0,,,,,0
salexdv/bsl_console,240..450,333,2025-09-21T14:13:05Z,package.json,0,0,,,,,0
ananay/apple-auth,240..450,332,2025-09-08T20:54:30Z,package.json,6,5,"GHSA-jr5f-v2jv-69x6,GHSA-rv95-896h-c2vc,GHSA-8hc4-vh64-cxmj,GHSA-4hjh-wcwx-xvwj,GHSA-qw6h-vgh9-j6wx","CVE-2025-58754,CVE-2024-39338,CVE-2024-29041,CVE-2024-43796,CVE-2025-27152","5.0,7.5","MODERATE,LOW,HIGH,HIGH,HIGH",0
